"고유번호","일련번호","도시계획사항 코드","도시계획사항 명칭","결정조서 일련번호","고시 일련번호","라벨","고시일자","X 좌표","Y 좌표"
"4649","제2종일반주거지역(7층이하)_00469","UQA124","제2종일반주거지역(7층이하)","","","제2종일반주거지역(7층이하)","","47153.28496","1454.243146"
"4650","제3종일반주거지역_UQA12320110801158","UQA123","제3종일반주거지역","UQA12320110801158","58027597","제3종일반주거지역","20110707","2353.207741","275.2859136"
"4651","제2종일반주거지역(7층이하)_00894","UQA124","제2종일반주거지역(7층이하)","","","제2종일반주거지역(7층이하)","","22000.00368","1713.335763"
"4652","제1종일반주거지역_01194","UQA121","제1종일반주거지역","","","제1종일반주거지역","","339478.4118","3429.820087"
"4653","제1종일반주거지역_00929","UQA121","제1종일반주거지역","","","제1종일반주거지역","","1316.626344","145.4867366"
"4654","제2종일반주거지역_01505","UQA122","제2종일반주거지역","","","제2종일반주거지역","","43933.19699","1172.87416"
"4655","제2종일반주거지역_01184","UQA122","제2종일반주거지역","","","제2종일반주거지역","","115709.0804","1592.437509"
"4656","제2종일반주거지역_00707","UQA122","제2종일반주거지역","","","제2종일반주거지역","","2649.050992","277.10235"
"4657","제2종일반주거지역(7층이하)_00670","UQA124","제2종일반주거지역(7층이하)","","","제2종일반주거지역(7층이하)","","15505.58124","496.1835748"
"4658","제1종일반주거지역_00063","UQA121","제1종일반주거지역","","","제1종일반주거지역","","2319101.964","10186.44981"
"4659","제2종일반주거지역_UQA12220151123796","UQA122","제2종일반주거지역","UQA12220151123796","58035613","제2종일반주거지역","20141113","23277.71546","605.6943835"
"4660","제2종일반주거지역(7층이하)_UQA12420151126855","UQA124","제2종일반주거지역(7층이하)","UQA12420151126855","58035673","제2종일반주거지역_7층이하","20141120","206683.01","4753.601499"
"4661","제2종일반주거지역_UQA12220151123782","UQA122","제2종일반주거지역","UQA12220151123782","58035572","제2종일반주거지역(12층)","20150917","16810.93483","550.5566442"
"4662","제2종일반주거지역_UQA12220151124822","UQA122","제2종일반주거지역","UQA12220151124822","58035645","제2종일반주거지역","20150730","179349.3938","2606.06852"
"4663","제2종일반주거지역_00632","UQA122","제2종일반주거지역","","","제2종일반주거지역","","29430.0891","1003.26271"
"4664","제2종일반주거지역_01119","UQA122","제2종일반주거지역","","","제2종일반주거지역","","93688.34176","1900.383868"
"4665","제1종일반주거지역_UQA12120090318934","UQA121","제1종일반주거지역","UQA12120090318934","58013783","제1종일반주거지역","","34734.99038","1132.563063"
"4666","제3종일반주거지역_00075","UQA123","제3종일반주거지역","","","제3종일반주거지역","","11481.11999","626.5804752"
"4667","제1종일반주거지역_UQA12120100511332","UQA121","제1종일반주거지역","UQA12120100511332","58022211","제1종일반주거지역","20100427","98006.6291","2227.831495"
"4668","제2종일반주거지역(7층이하)_00792","UQA124","제2종일반주거지역(7층이하)","","","제2종일반주거지역(7층이하)","","1260.121134","350.3056358"
"4669","제1종일반주거지역_01023","UQA121","제1종일반주거지역","","","제1종일반주거지역","","12293.4542","489.9351249"
"4670","제1종일반주거지역_01135","UQA121","제1종일반주거지역","","","제1종일반주거지역","","117659.3673","1864.934818"
"4671","제1종일반주거지역_00391","UQA121","제1종일반주거지역","","","제1종일반주거지역","","45883.74301","3146.846373"
"4672","제2종일반주거지역_UQA12220120102531","UQA122","제2종일반주거지역","UQA12220120102531","58028278","제2종일반주거지역","20111222","62579.58796","1532.309406"
"4673","제2종일반주거지역_729","UQA122","제2종일반주거지역","UQA12220090114837","58012526","제2종일반주거지역","","48262.10484","1092.477101"
"4674","제2종일반주거지역_00392","UQA122","제2종일반주거지역","","","제2종일반주거지역","","25880.08672","903.599175"
"4675","제1종일반주거지역_01231","UQA121","제1종일반주거지역","","","제1종일반주거지역","","34370.44971","1081.113874"
"4676","제3종일반주거지역_00064","UQA123","제3종일반주거지역","","","제3종일반주거지역","","29143.13137","1990.858722"
"4677","제2종일반주거지역(7층이하)_UQA12420100324200","UQA124","제2종일반주거지역(7층이하)","UQA12420100324200","58021151","제2종일반주거지역(7층이하)","20100318","59528.17596","2374.510237"
"4678","제3종일반주거지역_00617","UQA123","제3종일반주거지역","","","제3종일반주거지역","","170742.3057","1899.933288"
"4679","제1종일반주거지역_00538","UQA121","제1종일반주거지역","","","제1종일반주거지역","","994.3887324","124.3279921"
"4680","제1종일반주거지역_00429","UQA121","제1종일반주거지역","","","제1종일반주거지역","","846.0310273","255.420148"
"4681","제2종일반주거지역_UQA12220091217011","UQA122","제2종일반주거지역","UQA12220091217011","58009447","제2종일반주거지역","","61398.53176","1181.059591"
"4682","제1종일반주거지역_00293","UQA121","제1종일반주거지역","","","제1종일반주거지역","","686.1666277","122.2167924"
"4683","제3종일반주거지역_00149","UQA123","제3종일반주거지역","","","제3종일반주거지역","","115392.0737","3658.049547"
"4684","제3종일반주거지역_00277","UQA123","제3종일반주거지역","","","제3종일반주거지역","","38607.4121","931.1743918"
"4685","제3종일반주거지역_00444","UQA123","제3종일반주거지역","","","제3종일반주거지역","","161158.675","6522.525898"
"4686","제3종일반주거지역_00094","UQA123","제3종일반주거지역","","","제3종일반주거지역","","75026.29835","1332.6719"
"4687","제1종일반주거지역_01124","UQA121","제1종일반주거지역","","","제1종일반주거지역","","162311.042","2932.963163"
"4688","제1종일반주거지역_01195","UQA121","제1종일반주거지역","","","제1종일반주거지역","","647.9947257","136.3706003"
"4689","제2종일반주거지역_00683","UQA122","제2종일반주거지역","","","제2종일반주거지역","","2782.124142","368.9479028"
"4690","제1종일반주거지역_00526","UQA121","제1종일반주거지역","","","제1종일반주거지역","","537.8680089","133.4203585"
"4691","제3종일반주거지역_00175","UQA123","제3종일반주거지역","","","제3종일반주거지역","","104318.3522","2650.127811"
"4692","제2종일반주거지역_00221","UQA122","제2종일반주거지역","","","제2종일반주거지역","","51602.76098","1245.424729"
"4693","준주거지역_4329","UQA130","준주거지역","32953","1863","준주거지역","","55731.78521","1119.833533"
"4694","제1종일반주거지역_00953","UQA121","제1종일반주거지역","","","제1종일반주거지역","","2933.677209","297.5045626"
"4695","제2종일반주거지역(7층이하)_00408","UQA124","제2종일반주거지역(7층이하)","","","제2종일반주거지역(7층이하)","","17594.20302","641.6586677"
"4696","제2종일반주거지역_01208","UQA122","제2종일반주거지역","","","제2종일반주거지역","","12524.72614","714.6566009"
"4697","제2종일반주거지역_01159","UQA122","제2종일반주거지역","","","제2종일반주거지역","","108305.0619","1618.356604"
"4698","제3종일반주거지역_00507","UQA123","제3종일반주거지역","","","제3종일반주거지역","","93398.91802","2232.281317"
"4699","제2종일반주거지역(7층이하)_00997","UQA124","제2종일반주거지역(7층이하)","","","제2종일반주거지역(7층이하)","","9800.086243","670.3249365"
"4700","제2종일반주거지역(7층이하)_00228","UQA124","제2종일반주거지역(7층이하)","","","제2종일반주거지역(7층이하)","","177746.2612","2195.685463"
"4701","제2종일반주거지역_00047","UQA122","제2종일반주거지역","","","제2종일반주거지역","","10083.23879","487.2762865"
"4702","제3종일반주거지역_00459","UQA123","제3종일반주거지역","","","제3종일반주거지역","","14300.51235","644.3702706"
"4703","제2종일반주거지역_01074","UQA122","제2종일반주거지역","","","제2종일반주거지역","","1815.167359","201.5562737"
"4704","제1종일반주거지역_00923","UQA121","제1종일반주거지역","","","제1종일반주거지역","","372.6939806","79.22716241"
"4705","제2종일반주거지역_01499","UQA122","제2종일반주거지역","","","제2종일반주거지역","","4494.214448","295.2893786"
"4706","준주거지역_UQA13020171023850","UQA130","준주거지역","UQA13020171023850","58033957","준주거지역","20131128","397.1103908","122.1338481"
"4707","제2종일반주거지역(7층이하)_UQA12420171027913","UQA124","제2종일반주거지역(7층이하)","UQA12420171027913","58039488","제2종일반주거지역(7층)","20170601","277515.8262","7974.700203"
"4708","제2종일반주거지역_UQA12220171027917","UQA122","제2종일반주거지역","UQA12220171027917","58039488","제2종일반주거지역","20170601","343753.7163","9945.772489"
"4709","제3종일반주거지역_00070","UQA123","제3종일반주거지역","","","제3종일반주거지역","","17746.39931","1028.964483"
"4710","제2종일반주거지역_01298","UQA122","제2종일반주거지역","","","제2종일반주거지역","","14853.69042","625.8922657"
"4711","제1종일반주거지역_00652","UQA121","제1종일반주거지역","","","제1종일반주거지역","","1802.609351","299.1649907"
"4712","제1종일반주거지역_00278","UQA121","제1종일반주거지역","","","제1종일반주거지역","","89.34507634","67.79812772"
"4713","제3종일반주거지역_00298","UQA123","제3종일반주거지역","","","제3종일반주거지역","","0.00461782","4.61322571"
"4714","제2종일반주거지역_00473","UQA122","제2종일반주거지역","","","제2종일반주거지역","","5298.165249","360.5296977"
"4715","제3종일반주거지역_00636","UQA123","제3종일반주거지역","","","제3종일반주거지역","","5744.858661","332.4936788"
"4716","제1종일반주거지역_00084","UQA121","제1종일반주거지역","","","제1종일반주거지역","","2068.407461","190.6346806"
"4717","제1종일반주거지역_01119","UQA121","제1종일반주거지역","","","제1종일반주거지역","","7113.972844","415.7838653"
"4718","제1종일반주거지역_01197","UQA121","제1종일반주거지역","","","제1종일반주거지역","","655.2537635","123.8976745"
"4719","제2종일반주거지역_00848","UQA122","제2종일반주거지역","","","제2종일반주거지역","","13697.30587","496.0720385"
"4720","제1종일반주거지역_00166","UQA121","제1종일반주거지역","","","제1종일반주거지역","","1112.350545","157.2550384"
"4721","제2종일반주거지역_01152","UQA122","제2종일반주거지역","","","제2종일반주거지역","","8037.370181","400.03907"
